id_commande,date_achat,etat_client,categorie,categorie_en,nb_articles,prix_articles_brl,frais_port_brl,montant_total_brl,delai_livraison_j
88116b01,2018-05-16,MG,eletronicos,electronics,4,479.96,62.88,542.84,18
ab5cbb59,2018-05-16,SP,utilidades_domesticas,housewares,1,59.0,14.5,73.5,6
9075ecab,2018-05-16,RJ,cama_mesa_banho,bed_bath_table,1,32.99,22.93,55.92,21
39b9c680,2018-05-16,RJ,esporte_lazer,sports_leisure,1,82.99,15.46,98.45,12
bc3fdb57,2018-05-16,MG,cama_mesa_banho,bed_bath_table,2,572.8,254.5,827.3,15
515ad53b,2018-05-17,SP,beleza_saude,health_beauty,1,79.0,15.43,94.43,20
aa7b6f13,2018-05-17,SP,moveis_decoracao,furniture_decor,1,124.9,43.45,168.35,22
292d3c40,2018-05-17,DF,automotivo,auto,1,123.8,36.84,160.64,15
2cbc30cc,2018-05-17,RJ,beleza_saude,health_beauty,1,129.9,17.62,147.52,18
05e756a9,2018-05-17,SP,esporte_lazer,sports_leisure,1,68.9,12.92,81.82,21
2a1c6a56,2018-05-17,SP,automotivo,auto,1,59.9,14.51,74.41,7
20488170,2018-05-17,SP,relogios_presentes,watches_gifts,1,127.0,17.8,144.8,7
3598d587,2018-05-17,ES,moveis_decoracao,furniture_decor,1,45.0,19.32,64.32,20
2bdda5cf,2018-05-17,SP,eletronicos,electronics,1,12.9,7.39,20.29,4
cbaae469,2018-05-18,RJ,moveis_decoracao,furniture_decor,1,70.0,21.57,91.57,20
28d14a9f,2018-05-18,SP,perfumaria,perfumery,1,70.9,17.21,88.11,7
569845b2,2018-05-18,SP,ferramentas_jardim,garden_tools,4,215.6,32.44,248.04,5
24991dc7,2018-05-18,SP,eletrodomesticos,home_appliances,1,120.0,8.19,128.19,4
e540d00f,2018-05-19,BA,utilidades_domesticas,housewares,1,97.0,27.41,124.41,18
0753ba05,2018-05-19,MA,relogios_presentes,watches_gifts,2,98.0,45.7,143.7,19
df2a882d,2018-05-19,SP,relogios_presentes,watches_gifts,1,99.0,6.57,105.57,16
ce2b7427,2018-05-19,RJ,telefonia,telephony,1,27.99,15.23,43.22,19
39dec6d6,2018-05-20,SP,beleza_saude,health_beauty,3,87.0,22.17,109.17,12
01f80c40,2018-05-20,SP,utilidades_domesticas,housewares,1,113.89,23.38,137.27,12
5510c1ad,2018-05-20,PR,beleza_saude,health_beauty,1,46.4,15.23,61.63,25
3c69e470,2018-05-20,SP,eletronicos,electronics,1,12.9,7.39,20.29,1
331f9dfb,2018-05-21,SP,pet_shop,pet_shop,1,299.99,16.98,316.97,14
815bed81,2018-05-21,SC,relogios_presentes,watches_gifts,1,124.9,15.75,140.65,29
1133f2df,2018-05-21,PR,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,34.99,18.23,53.22,18
c535905a,2018-05-21,PR,utilidades_domesticas,housewares,1,84.0,18.17,102.17,16
058ac520,2018-05-21,MS,telefonia,telephony,1,24.99,15.23,40.22,14
ea3925cb,2018-05-22,SP,beleza_saude,health_beauty,2,59.8,16.35,76.15,3
b976379b,2018-05-22,SP,livros_importados,books_imported,1,18.99,7.39,26.38,1
7f1a6192,2018-05-22,SP,relogios_presentes,watches_gifts,1,689.0,88.68,777.68,14
4887f9be,2018-05-22,MG,moveis_decoracao,furniture_decor,1,99.9,18.75,118.65,16
6ddb004a,2018-05-23,AL,moveis_escritorio,office_furniture,1,156.94,61.58,218.52,36
2c63e270,2018-05-23,CE,bebes,baby,1,99.49,16.47,115.96,3
1a2f6c09,2018-05-23,SP,livros_tecnicos,books_technical,1,57.89,11.15,69.04,10
42c2b836,2018-05-23,MG,informatica_acessorios,computers_accessories,1,38.9,7.71,46.61,9
30e92c30,2018-05-23,RS,papelaria,stationery,1,25.73,23.28,49.01,16
c4be264e,2018-05-24,SP,industria_comercio_e_negocios,industry_commerce_and_business,1,110.0,15.67,125.67,5
b2f4d617,2018-05-24,SP,automotivo,auto,1,27.9,7.87,35.77,5
e11fec6c,2018-05-25,SP,construcao_ferramentas_construcao,construction_tools_construction,1,1970.0,25.69,1995.69,4
2d089d0a,2018-05-25,SP,moveis_decoracao,furniture_decor,2,200.0,32.08,232.08,5
1a2582ca,2018-05-26,PE,moveis_decoracao,furniture_decor,1,69.9,0.0,69.9,14
b4c5ff80,2018-05-26,MG,utilidades_domesticas,housewares,1,219.97,45.19,265.16,19
370cfb42,2018-05-26,SP,cama_mesa_banho,bed_bath_table,1,89.0,13.98,102.98,17
53edac1a,2018-05-26,RN,utilidades_domesticas,housewares,1,59.99,22.92,82.91,19
5f42573c,2018-05-26,RJ,relogios_presentes,watches_gifts,3,59.97,45.69,105.66,5
7733c820,2018-05-26,SP,utilidades_domesticas,housewares,1,132.0,19.89,151.89,11
742d862c,2018-05-27,SP,cama_mesa_banho,bed_bath_table,1,39.0,12.79,51.79,11
43d5113f,2018-05-28,SP,cama_mesa_banho,bed_bath_table,1,199.9,13.84,213.74,9
02d27326,2018-05-28,DF,moveis_decoracao,furniture_decor,2,190.0,31.16,221.16,15
1f18d613,2018-05-29,PR,ferramentas_jardim,garden_tools,1,49.9,19.32,69.22,14
089f9bfe,2018-05-29,SP,eletronicos,electronics,1,119.99,7.7,127.69,3
77a80305,2018-05-29,SP,utilidades_domesticas,housewares,1,149.97,18.63,168.6,15
7c455f1b,2018-05-29,SP,esporte_lazer,sports_leisure,1,179.9,37.19,217.09,15
ddc6faf8,2018-05-29,PR,esporte_lazer,sports_leisure,1,43.0,18.23,61.23,17
fd146e19,2018-05-29,SP,ferramentas_jardim,garden_tools,1,229.0,16.48,245.48,11
19c6c110,2018-05-30,RN,telefonia,telephony,1,27.99,50.85,78.84,16
0a65a879,2018-05-30,SP,casa_construcao,home_construction,1,150.0,17.86,167.86,6
5bd56b59,2018-05-30,GO,esporte_lazer,sports_leisure,1,124.9,27.42,152.32,19
7b08446d,2018-05-30,PA,cool_stuff,cool_stuff,1,157.0,37.79,194.79,19
57323a7f,2018-05-30,SP,beleza_saude,health_beauty,1,39.89,8.88,48.77,13
0807e383,2018-05-30,SP,perfumaria,perfumery,1,264.5,10.21,274.71,8
7f67aa0d,2018-05-31,RJ,construcao_ferramentas_jardim,costruction_tools_garden,1,98.9,9.61,108.51,6
a92cb0df,2018-05-31,SP,relogios_presentes,watches_gifts,1,159.9,13.56,173.46,3
c7091021,2018-05-31,SP,relogios_presentes,watches_gifts,1,227.9,8.46,236.36,25
e11041ba,2018-06-01,BA,cama_mesa_banho,bed_bath_table,1,99.97,23.63,123.6,12
b2e66035,2018-06-01,RJ,automotivo,auto,1,27.9,18.23,46.13,11
3ba44346,2018-06-01,SP,utilidades_domesticas,housewares,2,627.8,32.58,660.38,7
96d47585,2018-06-01,RS,papelaria,stationery,2,97.3,36.59,133.89,11
e852413a,2018-06-01,SP,relogios_presentes,watches_gifts,1,78.0,12.99,90.99,7
2ef78d4b,2018-06-01,BA,relogios_presentes,watches_gifts,1,809.0,22.37,831.37,12
62208055,2018-06-01,SP,utilidades_domesticas,housewares,1,180.0,17.14,197.14,6
f6159576,2018-06-01,SP,cool_stuff,cool_stuff,1,89.99,11.25,101.24,5
7bfe0fc4,2018-06-01,RS,construcao_ferramentas_construcao,construction_tools_construction,1,25.0,18.23,43.23,13
17716d25,2018-06-01,BA,telefonia,telephony,1,24.99,22.06,47.05,16
7b8cdadf,2018-06-02,SP,automotivo,auto,3,180.0,61.71,241.71,3
fee76720,2018-06-02,SP,pet_shop,pet_shop,1,249.99,16.63,266.62,9
eef98923,2018-06-02,PR,moveis_decoracao,furniture_decor,2,70.0,32.64,102.64,16
2aee7258,2018-06-02,PE,relogios_presentes,watches_gifts,1,349.99,22.5,372.49,15
90fc6b43,2018-06-02,SP,pet_shop,pet_shop,1,134.9,23.52,158.42,11
75f377de,2018-06-02,RJ,cool_stuff,cool_stuff,1,89.99,18.21,108.2,12
72aeedf3,2018-06-03,PR,beleza_saude,health_beauty,1,66.99,60.53,127.52,16
3cbf16b8,2018-06-03,PR,brinquedos,toys,1,4.9,15.23,20.13,12
c2ca5bb3,2018-06-03,SP,beleza_saude,health_beauty,1,48.9,12.79,61.69,4
cc8978e7,2018-06-04,RJ,bebidas,drinks,1,167.5,48.0,215.5,4
29bf476a,2018-06-04,PR,moveis_decoracao,furniture_decor,1,120.0,18.72,138.72,7
182499c9,2018-06-04,SP,beleza_saude,health_beauty,1,141.9,19.96,161.86,3
0508c1d4,2018-06-04,ES,relogios_presentes,watches_gifts,1,159.9,19.0,178.9,15
5103a337,2018-06-04,PR,papelaria,stationery,1,99.0,26.77,125.77,7
5a90df64,2018-06-04,MG,cama_mesa_banho,bed_bath_table,1,89.0,18.5,107.5,16
3dd1232f,2018-06-04,SP,bebes,baby,1,147.99,9.33,157.32,1
54b189d5,2018-06-04,SP,perfumaria,perfumery,1,117.4,16.79,134.19,9
43704b87,2018-06-04,SP,moveis_escritorio,office_furniture,1,139.98,56.91,196.89,8
5e724a9b,2018-06-05,SP,beleza_saude,health_beauty,2,220.64,26.42,247.06,3
27f4eecc,2018-06-05,SP,esporte_lazer,sports_leisure,1,139.9,21.4,161.3,7
667c9677,2018-06-05,PR,pet_shop,pet_shop,1,79.9,15.41,95.31,7
6c8c2eaa,2018-06-05,AM,beleza_saude,health_beauty,4,169.2,91.4,260.6,28
27f34f79,2018-06-05,CE,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,59.0,19.1,78.1,16
4d9d469f,2018-06-05,RJ,moveis_decoracao,furniture_decor,2,229.8,74.42,304.22,7
9e02c4c7,2018-06-06,SP,beleza_saude,health_beauty,1,14.49,7.87,22.36,5
0132fef0,2018-06-06,SP,informatica_acessorios,computers_accessories,1,67.99,8.88,76.87,1
f75666bf,2018-06-06,GO,cama_mesa_banho,bed_bath_table,1,44.8,52.48,97.28,9
f481e2c2,2018-06-06,PR,utilidades_domesticas,housewares,5,60.45,91.15,151.6,7
6e645024,2018-06-06,SP,esporte_lazer,sports_leisure,1,39.99,8.88,48.87,2
e0a7b1be,2018-06-07,SP,perfumaria,perfumery,1,349.9,20.33,370.23,9
febbb5a0,2018-06-07,BA,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,69.0,17.19,86.19,20
dcb36b51,2018-06-07,GO,perfumaria,perfumery,1,132.4,14.05,146.45,13
2d7aa84a,2018-06-08,PA,relogios_presentes,watches_gifts,1,357.0,39.19,396.19,14
8d40f6ae,2018-06-08,PR,papelaria,stationery,1,169.0,19.06,188.06,12
b6e0e6fd,2018-06-08,RJ,brinquedos,toys,1,59.99,19.39,79.38,7
516e3648,2018-06-08,PR,malas_acessorios,luggage_accessories,1,115.99,15.66,131.65,4
e6ababa4,2018-06-08,RS,ferramentas_jardim,garden_tools,1,99.0,26.77,125.77,12
ebadd982,2018-06-08,SP,livros_tecnicos,books_technical,1,35.0,8.88,43.88,4
082d9e61,2018-06-08,RJ,informatica_acessorios,computers_accessories,4,790.0,157.72,947.72,10
fe11b81a,2018-06-08,SP,automotivo,auto,1,139.9,24.37,164.27,6
13f71b34,2018-06-09,SP,papelaria,stationery,1,8.7,7.39,16.09,5
6513ea5b,2018-06-09,GO,papelaria,stationery,1,78.0,18.43,96.43,8
c8bb4240,2018-06-09,BA,esporte_lazer,sports_leisure,1,104.9,17.44,122.34,9
0505a29e,2018-06-10,CE,beleza_saude,health_beauty,1,99.9,42.76,142.66,19
0045f522,2018-06-10,MG,automotivo,auto,1,94.9,15.51,110.41,8
f90185ee,2018-06-10,SP,papelaria,stationery,1,78.0,7.41,85.41,2
3ccf4608,2018-06-10,RJ,beleza_saude,health_beauty,1,33.8,15.23,49.03,8
a14d7576,2018-06-10,RJ,informatica_acessorios,computers_accessories,1,149.9,21.1,171.0,8
32b72e8b,2018-06-10,SP,cama_mesa_banho,bed_bath_table,1,45.0,13.71,58.71,8
47ced0a7,2018-06-10,SP,utilidades_domesticas,housewares,2,47.8,15.42,63.22,3
59d03af4,2018-06-10,RN,beleza_saude,health_beauty,1,110.0,24.9,134.9,10
893233a6,2018-06-10,SP,utilidades_domesticas,housewares,1,449.0,39.14,488.14,11
be3516cf,2018-06-11,PE,esporte_lazer,sports_leisure,1,39.0,20.4,59.4,12
6d9cc2a7,2018-06-11,RS,papelaria,stationery,1,120.0,15.94,135.94,8
4e74f6c3,2018-06-11,SP,informatica_acessorios,computers_accessories,1,46.99,8.49,55.48,2
1aa9e8f3,2018-06-11,MG,cama_mesa_banho,bed_bath_table,3,239.7,70.08,309.78,7
b6f0a8d0,2018-06-11,SP,artes,art,1,99.9,12.43,112.33,7
4bbd33a0,2018-06-12,PE,papelaria,stationery,1,49.99,24.7,74.69,14
7af70833,2018-06-12,RS,esporte_lazer,sports_leisure,1,124.9,17.06,141.96,10
0ec1e92b,2018-06-12,MG,beleza_saude,health_beauty,1,199.9,24.2,224.1,9
9951333a,2018-06-12,SP,utilidades_domesticas,housewares,1,122.0,10.16,132.16,8
167b62d7,2018-06-12,BA,esporte_lazer,sports_leisure,1,125.0,47.93,172.93,14
780a9cc0,2018-06-12,SP,esporte_lazer,sports_leisure,1,259.0,19.91,278.91,6
774039c8,2018-06-13,SP,papelaria,stationery,1,34.08,8.4,42.48,8
c63d42ea,2018-06-13,SP,beleza_saude,health_beauty,1,79.99,13.22,93.21,5
093c11a6,2018-06-13,PE,beleza_saude,health_beauty,2,728.0,69.38,797.38,9
5c8ce05c,2018-06-13,MT,telefonia,telephony,1,27.99,22.13,50.12,13
b2b7d1ff,2018-06-13,MG,cama_mesa_banho,bed_bath_table,1,71.9,23.3,95.2,7
edd3d749,2018-06-13,RJ,papelaria,stationery,1,79.8,16.75,96.55,6
f30e7452,2018-06-14,SP,relogios_presentes,watches_gifts,1,105.0,16.93,121.93,11
bb18e3fd,2018-06-14,SP,moveis_decoracao,furniture_decor,2,331.9,72.38,404.28,5
a6ac4552,2018-06-14,SP,beleza_saude,health_beauty,1,22.7,13.74,36.44,5
21068b8e,2018-06-14,RO,malas_acessorios,luggage_accessories,1,169.9,61.47,231.37,12
ebdd8f60,2018-06-14,BA,brinquedos,toys,1,109.8,23.92,133.72,21
503c7d5d,2018-06-15,RJ,utilidades_domesticas,housewares,1,126.0,89.55,215.55,4
2c3c10e3,2018-06-15,SP,sinalizacao_e_seguranca,signaling_and_security,1,135.0,32.74,167.74,5
057889a9,2018-06-15,SP,moveis_decoracao,furniture_decor,1,69.9,35.34,105.24,11
fc667982,2018-06-15,SP,beleza_saude,health_beauty,1,160.0,19.22,179.22,10
098e78de,2018-06-16,PA,moveis_escritorio,office_furniture,2,225.88,91.12,317.0,25
8672c446,2018-06-16,RJ,automotivo,auto,1,58.9,35.76,94.66,6
b865bf62,2018-06-16,MS,pet_shop,pet_shop,1,265.0,59.94,324.94,13
0191ee5d,2018-06-16,SC,automotivo,auto,2,719.96,171.18,891.14,10
5a644293,2018-06-16,SP,moveis_escritorio,office_furniture,1,136.94,18.73,155.67,17
14831530,2018-06-16,BA,eletrodomesticos,home_appliances,1,153.75,23.01,176.76,12
b879d0ee,2018-06-17,SP,cama_mesa_banho,bed_bath_table,1,89.0,14.93,103.93,4
2adb88df,2018-06-17,RS,eletronicos,electronics,1,12.25,15.23,27.48,9
c69e7e59,2018-06-17,SP,pet_shop,pet_shop,1,99.0,22.51,121.51,4
68ebdf4a,2018-06-18,PE,relogios_presentes,watches_gifts,1,190.0,38.24,228.24,8
dd29c320,2018-06-18,SC,consoles_games,consoles_games,1,40.0,22.21,62.21,10
f965447b,2018-06-18,RJ,livros_tecnicos,books_technical,1,76.99,23.34,100.33,10
f9af40e6,2018-06-18,RJ,relogios_presentes,watches_gifts,1,119.0,18.93,137.93,16
fdf60756,2018-06-18,SP,livros_tecnicos,books_technical,1,58.99,13.99,72.98,8
9a1868b5,2018-06-18,SP,beleza_saude,health_beauty,1,110.32,13.43,123.75,4
64eb693e,2018-06-18,GO,esporte_lazer,sports_leisure,1,69.99,19.68,89.67,8
dd3d7dfd,2018-06-18,SP,bebidas,drinks,1,11.49,8.82,20.31,3
863a4a0c,2018-06-18,SP,papelaria,stationery,1,23.9,7.43,31.33,1
c36e554e,2018-06-19,SC,livros_tecnicos,books_technical,1,29.9,19.4,49.3,20
8371302d,2018-06-19,SP,bebes,baby,1,144.9,37.09,181.99,8
f930f5aa,2018-06-19,BA,eletrodomesticos,home_appliances,1,183.75,23.22,206.97,8
c9802358,2018-06-19,RJ,bebes,baby,1,63.99,19.64,83.63,7
8f1a2266,2018-06-19,SP,cama_mesa_banho,bed_bath_table,1,56.1,13.97,70.07,9
f904e148,2018-06-19,SP,perfumaria,perfumery,1,175.0,9.39,184.39,2
6cb20004,2018-06-19,MS,informatica_acessorios,computers_accessories,1,67.99,16.67,84.66,6
fbea1a61,2018-06-19,SP,brinquedos,toys,1,27.49,7.45,34.94,2
8273fd6b,2018-06-20,SP,esporte_lazer,sports_leisure,1,39.9,18.08,57.98,7
44f77123,2018-06-20,SP,automotivo,auto,1,189.0,15.63,204.63,7
eca12996,2018-06-20,SP,cama_mesa_banho,bed_bath_table,1,40.35,13.86,54.21,7
3272770f,2018-06-20,RS,informatica_acessorios,computers_accessories,2,156.49,100.56,257.05,13
a4d36376,2018-06-20,SP,esporte_lazer,sports_leisure,1,16.0,7.39,23.39,2
82e9cdd5,2018-06-20,SP,ferramentas_jardim,garden_tools,4,199.6,83.96,283.56,4
565a27fa,2018-06-20,MS,cama_mesa_banho,bed_bath_table,1,149.0,41.33,190.33,7
a9983822,2018-06-20,SP,construcao_ferramentas_construcao,construction_tools_construction,1,151.3,18.19,169.49,7
4e233b40,2018-06-20,RJ,bebes,baby,1,94.99,18.77,113.76,6
b7705b2f,2018-06-20,MG,beleza_saude,health_beauty,1,23.99,18.27,42.26,4
dacfa847,2018-06-21,SP,esporte_lazer,sports_leisure,1,45.0,18.42,63.42,7
41516363,2018-06-21,RJ,beleza_saude,health_beauty,1,23.99,15.27,39.26,8
18a9c1f9,2018-06-21,SC,beleza_saude,health_beauty,1,23.99,15.27,39.26,7
4b9fdb48,2018-06-21,MG,informatica_acessorios,computers_accessories,1,89.9,19.82,109.72,7
fa73021d,2018-06-21,RS,automotivo,auto,1,479.99,24.66,504.65,12
a25b9ed9,2018-06-21,SP,automotivo,auto,1,369.0,16.16,385.16,3
4c434592,2018-06-21,SP,informatica_acessorios,computers_accessories,1,124.9,14.21,139.11,11
28b031ab,2018-06-22,SP,eletronicos,electronics,2,169.8,23.22,193.02,3
0b704d9b,2018-06-22,SP,beleza_saude,health_beauty,1,168.5,13.84,182.34,9
ccb62528,2018-06-22,SP,beleza_saude,health_beauty,1,330.0,10.47,340.47,4
fe151b6c,2018-06-22,PR,instrumentos_musicais,musical_instruments,1,479.0,37.43,516.43,6
936979ce,2018-06-22,DF,relogios_presentes,watches_gifts,1,119.9,15.94,135.84,11
b6bcb5bd,2018-06-23,SP,beleza_saude,health_beauty,1,349.9,17.55,367.45,11
0c23e216,2018-06-23,RJ,relogios_presentes,watches_gifts,1,49.0,15.44,64.44,5
bfaa65d0,2018-06-23,SP,beleza_saude,health_beauty,1,35.9,23.05,58.95,4
ad6ee947,2018-06-24,SP,beleza_saude,health_beauty,1,31.9,8.97,40.87,4
382b9a32,2018-06-24,SP,beleza_saude,health_beauty,1,35.0,7.51,42.51,3
7ffb2f75,2018-06-24,SP,moveis_decoracao,furniture_decor,1,45.9,7.58,53.48,3
17854cb9,2018-06-24,SP,sinalizacao_e_seguranca,signaling_and_security,1,86.5,8.35,94.85,8
3e361d7b,2018-06-24,SP,beleza_saude,health_beauty,2,239.8,32.44,272.24,8
813bd43a,2018-06-25,SP,esporte_lazer,sports_leisure,1,109.99,9.52,119.51,2
9b308ef7,2018-06-25,SP,beleza_saude,health_beauty,2,220.64,16.06,236.7,7
d0b7e763,2018-06-25,SP,relogios_presentes,watches_gifts,1,65.0,7.72,72.72,4
3a5cc35f,2018-06-25,GO,bebes,baby,1,199.75,35.48,235.23,8
d59dab0b,2018-06-25,ES,casa_construcao,home_construction,1,119.85,23.64,143.49,14
5b06c269,2018-06-25,MG,perfumaria,perfumery,1,118.7,9.34,128.04,1
8fc32fd1,2018-06-25,SC,moveis_sala,furniture_living_room,1,169.99,51.48,221.47,8
beea13c1,2018-06-25,RS,bebes,baby,1,80.38,15.66,96.04,8
d162b6f6,2018-06-25,MG,ferramentas_jardim,garden_tools,1,25.5,19.37,44.87,8
33c72b58,2018-06-26,DF,utilidades_domesticas,housewares,1,89.9,59.86,149.76,13
03368cf3,2018-06-26,RS,moveis_decoracao,furniture_decor,1,102.5,23.52,126.02,8
14f81abb,2018-06-26,ES,telefonia,telephony,1,15.9,15.23,31.13,13
9045c310,2018-06-26,MG,construcao_ferramentas_iluminacao,construction_tools_lights,1,60.0,16.61,76.61,7
5ddb18c0,2018-06-26,BA,cama_mesa_banho,bed_bath_table,1,149.0,73.63,222.63,15
29e51ca4,2018-06-26,SP,fashion_roupa_masculina,fashion_male_clothing,1,169.0,23.98,192.98,7
c4ee04fd,2018-06-27,SP,esporte_lazer,sports_leisure,1,27.49,7.93,35.42,13
0b286112,2018-06-27,RJ,beleza_saude,health_beauty,1,402.35,20.92,423.27,6
91efb21b,2018-06-27,MG,moveis_decoracao,furniture_decor,1,99.9,24.57,124.47,14
5492e5f6,2018-06-27,ES,eletronicos,electronics,1,9.0,18.23,27.23,8
7dac325f,2018-06-27,DF,construcao_ferramentas_seguranca,construction_tools_safety,1,25.0,26.95,51.95,5
6aedb9d0,2018-06-27,MA,bebes,baby,1,169.9,39.46,209.36,26
01d2fc3e,2018-06-27,SP,beleza_saude,health_beauty,1,34.0,13.54,47.54,13
454ecfc5,2018-06-28,PI,telefonia,telephony,1,29.99,22.93,52.92,27
f019a519,2018-06-28,SP,moveis_quarto,furniture_bedroom,1,89.99,18.4,108.39,36
d4e413e0,2018-06-28,SP,eletrodomesticos,home_appliances,1,29.9,11.94,41.84,21
db3d8c47,2018-06-28,RS,casa_construcao,home_construction,1,79.9,19.75,99.65,13
5486a5d8,2018-06-28,SP,cama_mesa_banho,bed_bath_table,2,74.0,27.68,101.68,7
202fb00e,2018-06-28,RS,informatica_acessorios,computers_accessories,1,50.9,18.46,69.36,15
448e3433,2018-06-29,SP,malas_acessorios,luggage_accessories,1,79.0,16.74,95.74,6
069448c0,2018-06-29,SP,esporte_lazer,sports_leisure,1,69.9,17.62,87.52,7
b6c4a66a,2018-06-29,SP,cama_mesa_banho,bed_bath_table,1,57.31,13.98,71.29,10
2f18fee7,2018-06-30,SP,cama_mesa_banho,bed_bath_table,1,199.0,19.69,218.69,13
ccb493a8,2018-06-30,SC,automotivo,auto,1,34.9,8.93,43.83,3
c2a9913d,2018-06-30,SP,eletronicos,electronics,1,13.65,7.39,21.04,3
d152d9b3,2018-06-30,SP,brinquedos,toys,2,35.98,14.78,50.76,3
c5dc3239,2018-07-01,MT,consoles_games,consoles_games,1,45.9,22.25,68.15,10
d6934136,2018-07-01,DF,utilidades_domesticas,housewares,1,44.99,15.42,60.41,8
6d1832bd,2018-07-01,SP,pet_shop,pet_shop,1,129.97,8.49,138.46,3
a61b9456,2018-07-01,RJ,esporte_lazer,sports_leisure,1,135.0,27.9,162.9,10
761635b0,2018-07-01,SP,pet_shop,pet_shop,1,319.0,20.03,339.03,3
e2562a43,2018-07-01,SP,beleza_saude,health_beauty,1,34.9,11.26,46.16,2
55471a53,2018-07-02,SP,pet_shop,pet_shop,1,35.9,18.02,53.92,8
35c20257,2018-07-02,RS,ferramentas_jardim,garden_tools,1,11.49,15.23,26.72,9
197edbaa,2018-07-02,RS,consoles_games,consoles_games,1,296.5,9.66,306.16,9
401de49f,2018-07-02,GO,beleza_saude,health_beauty,1,56.9,22.33,79.23,6
1a868fc0,2018-07-02,SP,beleza_saude,health_beauty,1,135.9,15.26,151.16,4
34eb8479,2018-07-02,MG,beleza_saude,health_beauty,1,69.0,19.67,88.67,8
f8d1bd3e,2018-07-02,RJ,informatica_acessorios,computers_accessories,1,124.89,22.8,147.69,9
ea256823,2018-07-03,BA,beleza_saude,health_beauty,1,70.0,17.42,87.42,20
c0a8ef94,2018-07-03,SP,relogios_presentes,watches_gifts,1,119.0,13.49,132.49,2
08fa939b,2018-07-03,SP,utilidades_domesticas,housewares,2,71.8,18.0,89.8,7
f8dae62c,2018-07-04,BA,automotivo,auto,1,69.9,27.44,97.34,7
12fb2d2b,2018-07-04,SP,beleza_saude,health_beauty,2,220.64,16.06,236.7,8
d0635337,2018-07-04,RS,papelaria,stationery,1,19.99,18.24,38.23,8
6cdd8e55,2018-07-04,SP,relogios_presentes,watches_gifts,1,35.0,7.51,42.51,2
d80f699f,2018-07-04,TO,cama_mesa_banho,bed_bath_table,1,55.9,42.67,98.57,9
4e3cc1c5,2018-07-04,RJ,beleza_saude,health_beauty,1,60.0,18.52,78.52,5
227a77cf,2018-07-04,RJ,automotivo,auto,1,70.0,7.91,77.91,2
7289e899,2018-07-04,SP,utilidades_domesticas,housewares,3,86.34,55.11,141.45,5
de852e80,2018-07-04,SC,beleza_saude,health_beauty,1,37.0,18.36,55.36,8
cdae097a,2018-07-04,SP,bebes,baby,1,899.9,24.07,923.97,15
1bc159c2,2018-07-04,GO,cama_mesa_banho,bed_bath_table,1,74.8,23.32,98.12,7
2df6cb09,2018-07-05,SP,cama_mesa_banho,bed_bath_table,1,149.0,44.84,193.84,7
191fad9a,2018-07-05,PR,livros_interesse_geral,books_general_interest,1,334.9,25.14,360.04,4
730c8393,2018-07-05,MG,esporte_lazer,sports_leisure,3,524.98,65.65,590.63,6
79847bdf,2018-07-05,SP,bebes,baby,1,199.99,10.09,210.08,1
943c7cf0,2018-07-05,SP,eletrodomesticos,home_appliances,1,120.0,9.53,129.53,7
76eb528b,2018-07-05,RJ,beleza_saude,health_beauty,1,64.99,27.74,92.73,27
9e853671,2018-07-05,RS,beleza_saude,health_beauty,1,204.9,19.53,224.43,7
601fb7b5,2018-07-05,CE,beleza_saude,health_beauty,1,399.0,63.07,462.07,5
d6e8c00f,2018-07-05,PR,telefonia,telephony,1,29.99,18.31,48.3,7
26b5d26a,2018-07-05,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,kitchen_dining_laundry_garden_furniture,2,70.0,30.64,100.64,19
2c48969e,2018-07-06,SP,moveis_decoracao,furniture_decor,1,79.99,43.5,123.49,7
743277e5,2018-07-06,SP,papelaria,stationery,2,146.0,23.06,169.06,7
3dafc0be,2018-07-06,SP,informatica_acessorios,computers_accessories,1,22.49,7.42,29.91,5
003edccf,2018-07-07,MA,telefonia,telephony,1,14.0,50.85,64.85,26
0eef7e4e,2018-07-07,SP,esporte_lazer,sports_leisure,1,179.9,49.34,229.24,25
bef03713,2018-07-07,SP,eletroportateis,small_appliances,1,38.62,19.46,58.08,5
618f2dc8,2018-07-07,SP,malas_acessorios,luggage_accessories,1,62.9,16.63,79.53,5
dc20ddee,2018-07-08,SP,beleza_saude,health_beauty,2,59.8,15.58,75.38,5
74945023,2018-07-08,CE,relogios_presentes,watches_gifts,1,78.0,37.46,115.46,15
20672f07,2018-07-08,SP,beleza_saude,health_beauty,1,14.99,7.71,22.7,4
556c0a42,2018-07-09,SP,pet_shop,pet_shop,1,59.9,39.02,98.92,14
a86ccaef,2018-07-09,PR,esporte_lazer,sports_leisure,1,59.9,24.58,84.48,4
d1632cdb,2018-07-09,SP,brinquedos,toys,1,79.9,8.72,88.62,3
01f65c9e,2018-07-09,SP,beleza_saude,health_beauty,1,199.9,20.59,220.49,4
47ce198e,2018-07-09,SP,eletrodomesticos_2,home_appliances_2,1,1129.99,32.89,1162.88,1
f8b5b03c,2018-07-09,RS,beleza_saude,health_beauty,1,49.0,18.44,67.44,14
